country,country_code_2_digit,country_code_3_digit,population,reported_date,source,ICU_occupancy_count,hospital_occupancy_count
Austria,AT,AUT,8858775,2022-04-27,Country_Website,106,1322
Austria,AT,AUT,8858775,2022-04-28,Country_Website,110,1231
Austria,AT,AUT,8858775,2022-04-29,Country_Website,99,1215
Austria,AT,AUT,8858775,2022-04-30,Country_Website,86,1104
Austria,AT,AUT,8858775,2022-05-01,Country_Website,85,1108
Austria,AT,AUT,8858775,2022-04-18,Country_Website,141,1682
Austria,AT,AUT,8858775,2022-04-19,Country_Website,137,1691
Austria,AT,AUT,8858775,2022-04-20,Country_Website,140,1685
Austria,AT,AUT,8858775,2022-04-21,Country_Website,126,1594
Austria,AT,AUT,8858775,2022-04-22,Country_Website,117,1477
Austria,AT,AUT,8858775,2022-04-23,Country_Website,120,1416
Austria,AT,AUT,8858775,2022-04-24,Country_Website,118,1353
Austria,AT,AUT,8858775,2022-04-11,Country_Website,196,2288
Austria,AT,AUT,8858775,2022-04-12,Country_Website,192,2248
Austria,AT,AUT,8858775,2022-04-13,Country_Website,193,2096
Austria,AT,AUT,8858775,2022-04-14,Country_Website,180,1959
Austria,AT,AUT,8858775,2022-04-15,Country_Website,170,1884
Austria,AT,AUT,8858775,2022-04-16,Country_Website,152,1751
Austria,AT,AUT,8858775,2022-04-17,Country_Website,146,1669
Austria,AT,AUT,8858775,2022-04-04,Country_Website,225,2716
Austria,AT,AUT,8858775,2022-04-05,Country_Website,226,2739
Austria,AT,AUT,8858775,2022-04-06,Country_Website,226,2624
Austria,AT,AUT,8858775,2022-04-07,Country_Website,202,2516
Austria,AT,AUT,8858775,2022-04-08,Country_Website,199,2365
Austria,AT,AUT,8858775,2022-04-09,Country_Website,200,2256
Austria,AT,AUT,8858775,2022-04-10,Country_Website,183,2233
Austria,AT,AUT,8858775,2022-03-28,Country_Website,241,3074
Austria,AT,AUT,8858775,2022-03-29,Country_Website,237,3050
Austria,AT,AUT,8858775,2022-03-30,Country_Website,237,2999
Austria,AT,AUT,8858775,2022-03-31,Country_Website,226,2945
Austria,AT,AUT,8858775,2022-04-01,Country_Website,218,2895
Austria,AT,AUT,8858775,2022-04-02,Country_Website,215,2777
Austria,AT,AUT,8858775,2022-04-03,Country_Website,215,2739
Austria,AT,AUT,8858775,2022-03-21,Country_Website,223,2953
Austria,AT,AUT,8858775,2022-03-22,Country_Website,232,3059
Austria,AT,AUT,8858775,2022-03-23,Country_Website,230,2998
Austria,AT,AUT,8858775,2022-03-24,Country_Website,234,2934
Austria,AT,AUT,8858775,2022-03-25,Country_Website,234,2948
Austria,AT,AUT,8858775,2022-03-26,Country_Website,241,2898
Austria,AT,AUT,8858775,2022-03-27,Country_Website,240,2931
Austria,AT,AUT,8858775,2022-03-14,Country_Website,200,2675
Austria,AT,AUT,8858775,2022-03-15,Country_Website,218,2786
Austria,AT,AUT,8858775,2022-03-16,Country_Website,218,2801
Austria,AT,AUT,8858775,2022-03-17,Country_Website,207,2866
Austria,AT,AUT,8858775,2022-03-18,Country_Website,208,2812
Austria,AT,AUT,8858775,2022-03-19,Country_Website,208,2806
Austria,AT,AUT,8858775,2022-03-20,Country_Website,203,2814
Austria,AT,AUT,8858775,2022-03-07,Country_Website,190,2465
Austria,AT,AUT,8858775,2022-03-08,Country_Website,192,2587
Austria,AT,AUT,8858775,2022-03-09,Country_Website,183,2511
Austria,AT,AUT,8858775,2022-03-10,Country_Website,178,2509
Austria,AT,AUT,8858775,2022-03-11,Country_Website,183,2566
Austria,AT,AUT,8858775,2022-03-12,Country_Website,181,2547
Austria,AT,AUT,8858775,2022-03-13,Country_Website,193,2599
Austria,AT,AUT,8858775,2022-02-28,Country_Website,187,2272
Austria,AT,AUT,8858775,2022-03-01,Country_Website,190,2371
Austria,AT,AUT,8858775,2022-03-02,Country_Website,188,2406
Austria,AT,AUT,8858775,2022-03-03,Country_Website,192,2374
Austria,AT,AUT,8858775,2022-03-04,Country_Website,195,2329
Austria,AT,AUT,8858775,2022-03-05,Country_Website,198,2327
Austria,AT,AUT,8858775,2022-03-06,Country_Website,199,2284
Austria,AT,AUT,8858775,2022-02-21,Country_Website,188,2173
Austria,AT,AUT,8858775,2022-02-22,Country_Website,197,2181
Austria,AT,AUT,8858775,2022-02-23,Country_Website,190,2186
Austria,AT,AUT,8858775,2022-02-24,Country_Website,200,2225
Austria,AT,AUT,8858775,2022-02-25,Country_Website,200,2283
Austria,AT,AUT,8858775,2022-02-26,Country_Website,193,2171
Austria,AT,AUT,8858775,2022-02-27,Country_Website,199,2194
Austria,AT,AUT,8858775,2022-02-14,Country_Website,199,1984
Austria,AT,AUT,8858775,2022-02-15,Country_Website,205,2022
Austria,AT,AUT,8858775,2022-02-16,Country_Website,197,2037
Austria,AT,AUT,8858775,2022-02-17,Country_Website,199,2057
Austria,AT,AUT,8858775,2022-02-18,Country_Website,187,2084
Austria,AT,AUT,8858775,2022-02-19,Country_Website,186,2015
Austria,AT,AUT,8858775,2022-02-20,Country_Website,188,2062
Austria,AT,AUT,8858775,2022-02-07,Country_Website,196,1785
Austria,AT,AUT,8858775,2022-02-08,Country_Website,194,1878
Austria,AT,AUT,8858775,2022-02-09,Country_Website,187,1898
Austria,AT,AUT,8858775,2022-02-10,Country_Website,189,1872
Austria,AT,AUT,8858775,2022-02-11,Country_Website,186,1872
Austria,AT,AUT,8858775,2022-02-12,Country_Website,190,1854
Austria,AT,AUT,8858775,2022-02-13,Country_Website,199,1902
Austria,AT,AUT,8858775,2022-01-31,Country_Website,175,1373
Austria,AT,AUT,8858775,2022-02-01,Country_Website,184,1490
Austria,AT,AUT,8858775,2022-02-02,Country_Website,184,1509
Austria,AT,AUT,8858775,2022-02-03,Country_Website,190,1581
Austria,AT,AUT,8858775,2022-02-04,Country_Website,195,1636
Austria,AT,AUT,8858775,2022-02-05,Country_Website,197,1658
Austria,AT,AUT,8858775,2022-02-06,Country_Website,205,1704
Austria,AT,AUT,8858775,2022-01-24,Country_Website,194,1045
Austria,AT,AUT,8858775,2022-01-25,Country_Website,190,1114
Austria,AT,AUT,8858775,2022-01-26,Country_Website,190,1123
Austria,AT,AUT,8858775,2022-01-27,Country_Website,172,1130
Austria,AT,AUT,8858775,2022-01-28,Country_Website,176,1220
Austria,AT,AUT,8858775,2022-01-29,Country_Website,177,1215
Austria,AT,AUT,8858775,2022-01-30,Country_Website,176,1273
Austria,AT,AUT,8858775,2022-01-17,Country_Website,211,748
Austria,AT,AUT,8858775,2022-01-18,Country_Website,194,831
Austria,AT,AUT,8858775,2022-01-19,Country_Website,193,854
Austria,AT,AUT,8858775,2022-01-20,Country_Website,196,892
Austria,AT,AUT,8858775,2022-01-21,Country_Website,198,904
Austria,AT,AUT,8858775,2022-01-22,Country_Website,193,916
Austria,AT,AUT,8858775,2022-01-23,Country_Website,190,949
Austria,AT,AUT,8858775,2022-01-10,Country_Website,260,693
Austria,AT,AUT,8858775,2022-01-11,Country_Website,255,653
Austria,AT,AUT,8858775,2022-01-12,Country_Website,241,652
Austria,AT,AUT,8858775,2022-01-13,Country_Website,236,640
Austria,AT,AUT,8858775,2022-01-14,Country_Website,220,682
Austria,AT,AUT,8858775,2022-01-15,Country_Website,216,649
Austria,AT,AUT,8858775,2022-01-16,Country_Website,212,679
Austria,AT,AUT,8858775,2022-01-03,Country_Website,321,707
Austria,AT,AUT,8858775,2022-01-04,Country_Website,317,708
Austria,AT,AUT,8858775,2022-01-05,Country_Website,302,698
Austria,AT,AUT,8858775,2022-01-06,Country_Website,289,655
Austria,AT,AUT,8858775,2022-01-07,Country_Website,273,641
Austria,AT,AUT,8858775,2022-01-08,Country_Website,268,629
Austria,AT,AUT,8858775,2022-01-09,Country_Website,264,639
Austria,AT,AUT,8858775,2021-12-27,Country_Website,383,826
Austria,AT,AUT,8858775,2021-12-28,Country_Website,361,799
Austria,AT,AUT,8858775,2021-12-29,Country_Website,349,779
Austria,AT,AUT,8858775,2021-12-30,Country_Website,343,755
Austria,AT,AUT,8858775,2021-12-31,Country_Website,328,712
Austria,AT,AUT,8858775,2022-01-01,Country_Website,322,672
Austria,AT,AUT,8858775,2022-01-02,Country_Website,323,647
Austria,AT,AUT,8858775,2021-12-20,Country_Website,483,1273
Austria,AT,AUT,8858775,2021-12-21,Country_Website,470,1183
Austria,AT,AUT,8858775,2021-12-22,Country_Website,451,1084
Austria,AT,AUT,8858775,2021-12-23,Country_Website,426,1010
Austria,AT,AUT,8858775,2021-12-24,Country_Website,400,885
Austria,AT,AUT,8858775,2021-12-25,Country_Website,394,817
Austria,AT,AUT,8858775,2021-12-26,Country_Website,384,819
Austria,AT,AUT,8858775,2021-12-13,Country_Website,580,1872
Austria,AT,AUT,8858775,2021-12-14,Country_Website,557,1776
Austria,AT,AUT,8858775,2021-12-15,Country_Website,556,1655
Austria,AT,AUT,8858775,2021-12-16,Country_Website,533,1516
Austria,AT,AUT,8858775,2021-12-17,Country_Website,505,1440
Austria,AT,AUT,8858775,2021-12-18,Country_Website,480,1294
Austria,AT,AUT,8858775,2021-12-19,Country_Website,475,1283
Austria,AT,AUT,8858775,2021-12-06,Country_Website,664,2465
Austria,AT,AUT,8858775,2021-12-07,Country_Website,658,2377
Austria,AT,AUT,8858775,2021-12-08,Country_Website,632,2236
Austria,AT,AUT,8858775,2021-12-09,Country_Website,620,2169
Austria,AT,AUT,8858775,2021-12-10,Country_Website,588,2049
Austria,AT,AUT,8858775,2021-12-11,Country_Website,567,1883
Austria,AT,AUT,8858775,2021-12-12,Country_Website,561,1866
Austria,AT,AUT,8858775,2021-11-29,Country_Website,630,2767
Austria,AT,AUT,8858775,2021-11-30,Country_Website,646,2769
Austria,AT,AUT,8858775,2021-12-01,Country_Website,651,2651
Austria,AT,AUT,8858775,2021-12-02,Country_Website,640,2547
Austria,AT,AUT,8858775,2021-12-03,Country_Website,642,2530
Austria,AT,AUT,8858775,2021-12-04,Country_Website,652,2424
Austria,AT,AUT,8858775,2021-12-05,Country_Website,654,2402
Austria,AT,AUT,8858775,2021-11-22,Country_Website,572,2561
Austria,AT,AUT,8858775,2021-11-23,Country_Website,583,2570
Austria,AT,AUT,8858775,2021-11-24,Country_Website,596,2639
Austria,AT,AUT,8858775,2021-11-25,Country_Website,615,2658
Austria,AT,AUT,8858775,2021-11-26,Country_Website,612,2658
Austria,AT,AUT,8858775,2021-11-27,Country_Website,615,2606
Austria,AT,AUT,8858775,2021-11-28,Country_Website,623,2624
Austria,AT,AUT,8858775,2021-11-15,Country_Website,456,2069
Austria,AT,AUT,8858775,2021-11-16,Country_Website,466,2118
Austria,AT,AUT,8858775,2021-11-17,Country_Website,486,2258
Austria,AT,AUT,8858775,2021-11-18,Country_Website,508,2329
Austria,AT,AUT,8858775,2021-11-19,Country_Website,514,2364
Austria,AT,AUT,8858775,2021-11-20,Country_Website,525,2347
Austria,AT,AUT,8858775,2021-11-21,Country_Website,533,2425
Austria,AT,AUT,8858775,2021-11-08,Country_Website,382,1664
Austria,AT,AUT,8858775,2021-11-09,Country_Website,408,1768
Austria,AT,AUT,8858775,2021-11-10,Country_Website,420,1808
Austria,AT,AUT,8858775,2021-11-11,Country_Website,437,1851
Austria,AT,AUT,8858775,2021-11-12,Country_Website,428,1896
Austria,AT,AUT,8858775,2021-11-13,Country_Website,417,1877
Austria,AT,AUT,8858775,2021-11-14,Country_Website,433,1919
Austria,AT,AUT,8858775,2021-11-01,Country_Website,308,1260
Austria,AT,AUT,8858775,2021-11-02,Country_Website,329,1372
Austria,AT,AUT,8858775,2021-11-03,Country_Website,344,1436
Austria,AT,AUT,8858775,2021-11-04,Country_Website,362,1475
Austria,AT,AUT,8858775,2021-11-05,Country_Website,366,1483
Austria,AT,AUT,8858775,2021-11-06,Country_Website,354,1520
Austria,AT,AUT,8858775,2021-11-07,Country_Website,367,1570
Austria,AT,AUT,8858775,2021-10-25,Country_Website,240,903
Austria,AT,AUT,8858775,2021-10-26,Country_Website,253,941
Austria,AT,AUT,8858775,2021-10-27,Country_Website,256,1007
Austria,AT,AUT,8858775,2021-10-28,Country_Website,264,1044
Austria,AT,AUT,8858775,2021-10-29,Country_Website,279,1101
Austria,AT,AUT,8858775,2021-10-30,Country_Website,283,1121
Austria,AT,AUT,8858775,2021-10-31,Country_Website,293,1181
Austria,AT,AUT,8858775,2021-10-18,Country_Website,220,697
Austria,AT,AUT,8858775,2021-10-19,Country_Website,217,730
Austria,AT,AUT,8858775,2021-10-20,Country_Website,218,745
Austria,AT,AUT,8858775,2021-10-21,Country_Website,220,767
Austria,AT,AUT,8858775,2021-10-22,Country_Website,220,795
Austria,AT,AUT,8858775,2021-10-23,Country_Website,229,809
Austria,AT,AUT,8858775,2021-10-24,Country_Website,226,832
Austria,AT,AUT,8858775,2021-10-11,Country_Website,212,637
Austria,AT,AUT,8858775,2021-10-12,Country_Website,218,662
Austria,AT,AUT,8858775,2021-10-13,Country_Website,218,649
Austria,AT,AUT,8858775,2021-10-14,Country_Website,217,656
Austria,AT,AUT,8858775,2021-10-15,Country_Website,219,659
Austria,AT,AUT,8858775,2021-10-16,Country_Website,218,658
Austria,AT,AUT,8858775,2021-10-17,Country_Website,220,653
Austria,AT,AUT,8858775,2021-10-04,Country_Website,222,619
Austria,AT,AUT,8858775,2021-10-05,Country_Website,233,631
Austria,AT,AUT,8858775,2021-10-06,Country_Website,221,634
Austria,AT,AUT,8858775,2021-10-07,Country_Website,221,624
Austria,AT,AUT,8858775,2021-10-08,Country_Website,221,624
Austria,AT,AUT,8858775,2021-10-09,Country_Website,218,603
Austria,AT,AUT,8858775,2021-10-10,Country_Website,221,601
Austria,AT,AUT,8858775,2021-09-27,Country_Website,245,648
Austria,AT,AUT,8858775,2021-09-28,Country_Website,239,648
Austria,AT,AUT,8858775,2021-09-29,Country_Website,222,648
Austria,AT,AUT,8858775,2021-09-30,Country_Website,222,630
Austria,AT,AUT,8858775,2021-10-01,Country_Website,220,628
Austria,AT,AUT,8858775,2021-10-02,Country_Website,221,611
Austria,AT,AUT,8858775,2021-10-03,Country_Website,223,599
Austria,AT,AUT,8858775,2021-09-20,Country_Website,220,664
Austria,AT,AUT,8858775,2021-09-21,Country_Website,216,664
Austria,AT,AUT,8858775,2021-09-22,Country_Website,218,643
Austria,AT,AUT,8858775,2021-09-23,Country_Website,219,636
Austria,AT,AUT,8858775,2021-09-24,Country_Website,225,642
Austria,AT,AUT,8858775,2021-09-25,Country_Website,225,623
Austria,AT,AUT,8858775,2021-09-26,Country_Website,225,636
Austria,AT,AUT,8858775,2021-09-13,Country_Website,189,570
Austria,AT,AUT,8858775,2021-09-14,Country_Website,201,604
Austria,AT,AUT,8858775,2021-09-15,Country_Website,196,618
Austria,AT,AUT,8858775,2021-09-16,Country_Website,202,621
Austria,AT,AUT,8858775,2021-09-17,Country_Website,207,644
Austria,AT,AUT,8858775,2021-09-18,Country_Website,213,652
Austria,AT,AUT,8858775,2021-09-19,Country_Website,217,644
Austria,AT,AUT,8858775,2021-09-06,Country_Website,171,413
Austria,AT,AUT,8858775,2021-09-07,Country_Website,172,456
Austria,AT,AUT,8858775,2021-09-08,Country_Website,188,468
Austria,AT,AUT,8858775,2021-09-09,Country_Website,186,471
Austria,AT,AUT,8858775,2021-09-10,Country_Website,181,497
Austria,AT,AUT,8858775,2021-09-11,Country_Website,173,512
Austria,AT,AUT,8858775,2021-09-12,Country_Website,182,528
Austria,AT,AUT,8858775,2021-08-30,Country_Website,124,355
Austria,AT,AUT,8858775,2021-08-31,Country_Website,133,393
Austria,AT,AUT,8858775,2021-09-01,Country_Website,141,401
Austria,AT,AUT,8858775,2021-09-02,Country_Website,143,396
Austria,AT,AUT,8858775,2021-09-03,Country_Website,153,396
Austria,AT,AUT,8858775,2021-09-04,Country_Website,154,395
Austria,AT,AUT,8858775,2021-09-05,Country_Website,157,395
Austria,AT,AUT,8858775,2021-08-23,Country_Website,74,306
Austria,AT,AUT,8858775,2021-08-24,Country_Website,86,317
Austria,AT,AUT,8858775,2021-08-25,Country_Website,88,332
Austria,AT,AUT,8858775,2021-08-26,Country_Website,94,315
Austria,AT,AUT,8858775,2021-08-27,Country_Website,105,316
Austria,AT,AUT,8858775,2021-08-28,Country_Website,110,315
Austria,AT,AUT,8858775,2021-08-29,Country_Website,113,343
Austria,AT,AUT,8858775,2021-08-16,Country_Website,64,193
Austria,AT,AUT,8858775,2021-08-17,Country_Website,60,214
Austria,AT,AUT,8858775,2021-08-18,Country_Website,62,226
Austria,AT,AUT,8858775,2021-08-19,Country_Website,68,219
Austria,AT,AUT,8858775,2021-08-20,Country_Website,69,246
Austria,AT,AUT,8858775,2021-08-21,Country_Website,71,260
Austria,AT,AUT,8858775,2021-08-22,Country_Website,73,278
Austria,AT,AUT,8858775,2021-08-09,Country_Website,40,134
Austria,AT,AUT,8858775,2021-08-10,Country_Website,46,146
Austria,AT,AUT,8858775,2021-08-11,Country_Website,48,146
Austria,AT,AUT,8858775,2021-08-12,Country_Website,49,150
Austria,AT,AUT,8858775,2021-08-13,Country_Website,49,158
Austria,AT,AUT,8858775,2021-08-14,Country_Website,53,167
Austria,AT,AUT,8858775,2021-08-15,Country_Website,58,182
Austria,AT,AUT,8858775,2021-08-02,Country_Website,31,99
Austria,AT,AUT,8858775,2021-08-03,Country_Website,35,102
Austria,AT,AUT,8858775,2021-08-04,Country_Website,31,96
Austria,AT,AUT,8858775,2021-08-05,Country_Website,38,95
Austria,AT,AUT,8858775,2021-08-06,Country_Website,34,112
Austria,AT,AUT,8858775,2021-08-07,Country_Website,41,110
Austria,AT,AUT,8858775,2021-08-08,Country_Website,44,119
Austria,AT,AUT,8858775,2021-07-26,Country_Website,32,85
Austria,AT,AUT,8858775,2021-07-27,Country_Website,41,80
Austria,AT,AUT,8858775,2021-07-28,Country_Website,38,75
Austria,AT,AUT,8858775,2021-07-29,Country_Website,40,83
Austria,AT,AUT,8858775,2021-07-30,Country_Website,37,81
Austria,AT,AUT,8858775,2021-07-31,Country_Website,33,90
Austria,AT,AUT,8858775,2021-08-01,Country_Website,30,96
Austria,AT,AUT,8858775,2021-07-19,Country_Website,33,80
Austria,AT,AUT,8858775,2021-07-20,Country_Website,40,82
Austria,AT,AUT,8858775,2021-07-21,Country_Website,30,81
Austria,AT,AUT,8858775,2021-07-22,Country_Website,26,78
Austria,AT,AUT,8858775,2021-07-23,Country_Website,26,74
Austria,AT,AUT,8858775,2021-07-24,Country_Website,27,80
Austria,AT,AUT,8858775,2021-07-25,Country_Website,26,78
Austria,AT,AUT,8858775,2021-07-12,Country_Website,35,67
Austria,AT,AUT,8858775,2021-07-13,Country_Website,37,75
Austria,AT,AUT,8858775,2021-07-14,Country_Website,32,78
Austria,AT,AUT,8858775,2021-07-15,Country_Website,35,77
Austria,AT,AUT,8858775,2021-07-16,Country_Website,37,71
Austria,AT,AUT,8858775,2021-07-17,Country_Website,35,80
Austria,AT,AUT,8858775,2021-07-18,Country_Website,31,77
Austria,AT,AUT,8858775,2021-07-05,Country_Website,45,83
Austria,AT,AUT,8858775,2021-07-06,Country_Website,46,78
Austria,AT,AUT,8858775,2021-07-07,Country_Website,46,72
Austria,AT,AUT,8858775,2021-07-08,Country_Website,42,69
Austria,AT,AUT,8858775,2021-07-09,Country_Website,42,67
Austria,AT,AUT,8858775,2021-07-10,Country_Website,42,61
Austria,AT,AUT,8858775,2021-07-11,Country_Website,37,62
Austria,AT,AUT,8858775,2021-06-28,Country_Website,61,118
Austria,AT,AUT,8858775,2021-06-29,Country_Website,56,129
Austria,AT,AUT,8858775,2021-06-30,Country_Website,60,112
Austria,AT,AUT,8858775,2021-07-01,Country_Website,53,112
Austria,AT,AUT,8858775,2021-07-02,Country_Website,49,101
Austria,AT,AUT,8858775,2021-07-03,Country_Website,46,97
Austria,AT,AUT,8858775,2021-07-04,Country_Website,46,89
Austria,AT,AUT,8858775,2021-06-21,Country_Website,80,164
Austria,AT,AUT,8858775,2021-06-22,Country_Website,73,169
Austria,AT,AUT,8858775,2021-06-23,Country_Website,70,157
Austria,AT,AUT,8858775,2021-06-24,Country_Website,71,146
Austria,AT,AUT,8858775,2021-06-25,Country_Website,68,127
Austria,AT,AUT,8858775,2021-06-26,Country_Website,73,128
Austria,AT,AUT,8858775,2021-06-27,Country_Website,63,122
Austria,AT,AUT,8858775,2021-06-14,Country_Website,98,208
Austria,AT,AUT,8858775,2021-06-15,Country_Website,94,205
Austria,AT,AUT,8858775,2021-06-16,Country_Website,92,188
Austria,AT,AUT,8858775,2021-06-17,Country_Website,86,185
Austria,AT,AUT,8858775,2021-06-18,Country_Website,84,175
Austria,AT,AUT,8858775,2021-06-19,Country_Website,83,164
Austria,AT,AUT,8858775,2021-06-20,Country_Website,84,164
Austria,AT,AUT,8858775,2021-06-07,Country_Website,146,280
Austria,AT,AUT,8858775,2021-06-08,Country_Website,127,275
Austria,AT,AUT,8858775,2021-06-09,Country_Website,122,248
Austria,AT,AUT,8858775,2021-06-10,Country_Website,113,244
Austria,AT,AUT,8858775,2021-06-11,Country_Website,97,229
Austria,AT,AUT,8858775,2021-06-12,Country_Website,99,217
Austria,AT,AUT,8858775,2021-06-13,Country_Website,99,219
Austria,AT,AUT,8858775,2021-05-31,Country_Website,152,258
Austria,AT,AUT,8858775,2021-06-01,Country_Website,147,268
Austria,AT,AUT,8858775,2021-06-02,Country_Website,136,266
Austria,AT,AUT,8858775,2021-06-03,Country_Website,128,245
Austria,AT,AUT,8858775,2021-06-04,Country_Website,115,247
Austria,AT,AUT,8858775,2021-06-05,Country_Website,150,288
Austria,AT,AUT,8858775,2021-06-06,Country_Website,144,284
Austria,AT,AUT,8858775,2021-05-24,Country_Website,224,368
Austria,AT,AUT,8858775,2021-05-25,Country_Website,220,383
Austria,AT,AUT,8858775,2021-05-26,Country_Website,198,349
Austria,AT,AUT,8858775,2021-05-27,Country_Website,192,318
Austria,AT,AUT,8858775,2021-05-28,Country_Website,171,285
Austria,AT,AUT,8858775,2021-05-29,Country_Website,163,273
Austria,AT,AUT,8858775,2021-05-30,Country_Website,149,264
Austria,AT,AUT,8858775,2021-05-17,Country_Website,290,624
Austria,AT,AUT,8858775,2021-05-18,Country_Website,278,600
Austria,AT,AUT,8858775,2021-05-19,Country_Website,266,563
Austria,AT,AUT,8858775,2021-05-20,Country_Website,249,518
Austria,AT,AUT,8858775,2021-05-21,Country_Website,234,463
Austria,AT,AUT,8858775,2021-05-22,Country_Website,237,406
Austria,AT,AUT,8858775,2021-05-23,Country_Website,237,386
Austria,AT,AUT,8858775,2021-05-10,Country_Website,385,863
Austria,AT,AUT,8858775,2021-05-11,Country_Website,358,857
Austria,AT,AUT,8858775,2021-05-12,Country_Website,337,797
