country,country_code_2_digit,country_code_3_digit,population,year_week,source,cases_count,deaths_count
Liechtenstein,LI,LIE,38378,2022-33,TESSy COVID-19,69,
Liechtenstein,LI,LIE,38378,2022-34,TESSy COVID-19,105,
Liechtenstein,LI,LIE,38378,2022-35,TESSy COVID-19,120,
Liechtenstein,LI,LIE,38378,2022-36,TESSy COVID-19,102,
Liechtenstein,LI,LIE,38378,2022-37,TESSy COVID-19,106,
Liechtenstein,LI,LIE,38378,2022-38,TESSy COVID-19,144,
Liechtenstein,LI,LIE,38378,2022-39,TESSy COVID-19,273,
Liechtenstein,LI,LIE,38378,2022-40,TESSy COVID-19,284,
Liechtenstein,LI,LIE,38378,2022-41,TESSy COVID-19,245,
Liechtenstein,LI,LIE,38378,2022-42,TESSy COVID-19,152,
Liechtenstein,LI,LIE,38378,2022-43,TESSy COVID-19,85,
Liechtenstein,LI,LIE,38378,2022-44,TESSy COVID-19,83,
Liechtenstein,LI,LIE,38378,2022-45,TESSy COVID-19,56,
Liechtenstein,LI,LIE,38378,2022-46,TESSy COVID-19,66,
Liechtenstein,LI,LIE,38378,2022-47,TESSy COVID-19,59,
Liechtenstein,LI,LIE,38378,2022-48,TESSy COVID-19,113,
Liechtenstein,LI,LIE,38378,2022-49,TESSy COVID-19,89,
Liechtenstein,LI,LIE,38378,2022-50,TESSy COVID-19,99,
Liechtenstein,LI,LIE,38378,2022-51,TESSy COVID-19,68,
Liechtenstein,LI,LIE,38378,2022-52,TESSy COVID-19,19,
Liechtenstein,LI,LIE,38378,2023-01,TESSy COVID-19,20,
Liechtenstein,LI,LIE,38378,2023-02,TESSy COVID-19,14,
Liechtenstein,LI,LIE,38378,2023-03,TESSy COVID-19,8,
Liechtenstein,LI,LIE,38378,2023-04,TESSy COVID-19,10,
Liechtenstein,LI,LIE,38378,2023-05,TESSy COVID-19,17,
Liechtenstein,LI,LIE,38378,2023-06,TESSy COVID-19,15,
Liechtenstein,LI,LIE,38378,2023-07,TESSy COVID-19,17,
Liechtenstein,LI,LIE,38378,2023-08,TESSy COVID-19,26,
Liechtenstein,LI,LIE,38378,2023-09,TESSy COVID-19,13,
Liechtenstein,LI,LIE,38378,2023-10,TESSy COVID-19,5,
Liechtenstein,LI,LIE,38378,2023-11,TESSy COVID-19,4,
Liechtenstein,LI,LIE,38378,2023-12,TESSy COVID-19,1,
Liechtenstein,LI,LIE,38378,2023-13,TESSy COVID-19,1,
Liechtenstein,LI,LIE,38378,2023-14,TESSy COVID-19,0,
Liechtenstein,LI,LIE,38378,2023-15,TESSy COVID-19,2,
Liechtenstein,LI,LIE,38378,2023-16,TESSy COVID-19,1,
Liechtenstein,LI,LIE,38378,2023-17,TESSy COVID-19,2,
Liechtenstein,LI,LIE,38378,2023-18,TESSy COVID-19,,
Liechtenstein,LI,LIE,38378,2023-19,TESSy COVID-19,0,
Liechtenstein,LI,LIE,38378,2023-20,TESSy COVID-19,1,
Liechtenstein,LI,LIE,38378,2023-21,TESSy COVID-19,1,
Liechtenstein,LI,LIE,38378,2023-22,TESSy COVID-19,1,
Liechtenstein,LI,LIE,38378,2023-23,TESSy COVID-19,0,
Liechtenstein,LI,LIE,38378,2023-24,TESSy COVID-19,1,
Liechtenstein,LI,LIE,38378,2023-25,TESSy COVID-19,1,
Liechtenstein,LI,LIE,38378,2023-26,TESSy COVID-19,0,
Liechtenstein,LI,LIE,38378,2023-27,TESSy COVID-19,0,
Liechtenstein,LI,LIE,38378,2023-28,TESSy COVID-19,0,
Liechtenstein,LI,LIE,38378,2023-29,TESSy COVID-19,0,
Liechtenstein,LI,LIE,38378,2023-30,TESSy COVID-19,0,
Liechtenstein,LI,LIE,38378,2023-31,TESSy COVID-19,0,
Liechtenstein,LI,LIE,38378,2023-32,TESSy COVID-19,1,
Liechtenstein,LI,LIE,38378,2023-33,TESSy COVID-19,1,
Liechtenstein,LI,LIE,38378,2023-34,TESSy COVID-19,2,
Liechtenstein,LI,LIE,38378,2023-35,TESSy COVID-19,,
Liechtenstein,LI,LIE,38378,2020-10,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-11,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-12,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-13,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-14,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2020-15,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-16,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-17,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-18,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-19,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-20,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-21,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-22,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-23,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-24,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-25,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-26,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-27,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-28,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-29,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-30,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-31,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-32,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-33,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-34,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-35,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-36,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-37,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-38,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-39,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-40,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-41,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-42,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-43,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2020-44,TESSy COVID-19,,2
Liechtenstein,LI,LIE,38378,2020-45,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2020-46,TESSy COVID-19,,4
Liechtenstein,LI,LIE,38378,2020-47,TESSy COVID-19,,5
Liechtenstein,LI,LIE,38378,2020-48,TESSy COVID-19,,4
Liechtenstein,LI,LIE,38378,2020-49,TESSy COVID-19,,3
Liechtenstein,LI,LIE,38378,2020-50,TESSy COVID-19,,2
Liechtenstein,LI,LIE,38378,2020-51,TESSy COVID-19,,7
Liechtenstein,LI,LIE,38378,2020-52,TESSy COVID-19,,10
Liechtenstein,LI,LIE,38378,2020-53,TESSy COVID-19,,4
Liechtenstein,LI,LIE,38378,2021-01,TESSy COVID-19,,7
Liechtenstein,LI,LIE,38378,2021-02,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-03,TESSy COVID-19,,2
Liechtenstein,LI,LIE,38378,2021-04,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-05,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-06,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-07,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-08,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-09,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-10,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-11,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-12,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-13,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-14,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-15,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-16,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-17,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-18,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-19,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-20,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-21,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-22,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-23,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-24,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-25,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-26,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-27,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-28,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-29,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-30,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-31,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-32,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-33,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-34,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-35,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-36,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-37,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-38,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-39,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-40,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-41,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-42,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-43,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-44,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-45,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-46,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-47,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2021-48,TESSy COVID-19,,2
Liechtenstein,LI,LIE,38378,2021-49,TESSy COVID-19,,3
Liechtenstein,LI,LIE,38378,2021-50,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-51,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2021-52,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-01,TESSy COVID-19,,2
Liechtenstein,LI,LIE,38378,2022-02,TESSy COVID-19,,2
Liechtenstein,LI,LIE,38378,2022-03,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2022-04,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-05,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-06,TESSy COVID-19,,2
Liechtenstein,LI,LIE,38378,2022-07,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2022-08,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2022-09,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2022-10,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-11,TESSy COVID-19,,2
Liechtenstein,LI,LIE,38378,2022-12,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2022-13,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-14,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-15,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-16,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-17,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-18,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-19,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-20,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-21,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-22,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-23,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2022-24,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-25,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-26,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2022-27,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-28,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-29,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-30,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2022-31,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-32,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-33,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-34,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-35,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-36,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-37,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-38,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-39,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-40,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-41,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-42,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-43,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-44,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-45,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-46,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-47,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-48,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-49,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2022-50,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2022-51,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2022-52,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-01,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-02,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-03,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-04,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-05,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-06,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-07,TESSy COVID-19,,
Liechtenstein,LI,LIE,38378,2023-08,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-09,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-10,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-11,TESSy COVID-19,,2
Liechtenstein,LI,LIE,38378,2023-12,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2023-13,TESSy COVID-19,,1
Liechtenstein,LI,LIE,38378,2023-14,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-15,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-16,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-17,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-19,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-20,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-21,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-22,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-23,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-24,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-25,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-26,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-27,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-28,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-29,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-30,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-31,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-32,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-33,TESSy COVID-19,,0
Liechtenstein,LI,LIE,38378,2023-34,TESSy COVID-19,,0
Lithuania,LT,LTU,2794184,2020-01,TESSy COVID-19,,
Lithuania,LT,LTU,2794184,2020-02,TESSy COVID-19,,
Lithuania,LT,LTU,2794184,2020-03,TESSy COVID-19,,
Lithuania,LT,LTU,2794184,2020-04,TESSy COVID-19,,
Lithuania,LT,LTU,2794184,2020-05,TESSy COVID-19,,
Lithuania,LT,LTU,2794184,2020-06,TESSy COVID-19,,
Lithuania,LT,LTU,2794184,2020-07,TESSy COVID-19,,
Lithuania,LT,LTU,2794184,2020-08,TESSy COVID-19,,
Lithuania,LT,LTU,2794184,2020-09,TESSy COVID-19,1,
Lithuania,LT,LTU,2794184,2020-10,TESSy COVID-19,,
Lithuania,LT,LTU,2794184,2020-11,TESSy COVID-19,11,
Lithuania,LT,LTU,2794184,2020-12,TESSy COVID-19,115,
Lithuania,LT,LTU,2794184,2020-13,TESSy COVID-19,296,
Lithuania,LT,LTU,2794184,2020-14,TESSy COVID-19,320,
Lithuania,LT,LTU,2794184,2020-15,TESSy COVID-19,219,
Lithuania,LT,LTU,2794184,2020-16,TESSy COVID-19,203,
Lithuania,LT,LTU,2794184,2020-17,TESSy COVID-19,155,
Lithuania,LT,LTU,2794184,2020-18,TESSy COVID-19,79,
Lithuania,LT,LTU,2794184,2020-19,TESSy COVID-19,72,
Lithuania,LT,LTU,2794184,2020-20,TESSy COVID-19,72,
Lithuania,LT,LTU,2794184,2020-21,TESSy COVID-19,77,
Lithuania,LT,LTU,2794184,2020-22,TESSy COVID-19,43,
Lithuania,LT,LTU,2794184,2020-23,TESSy COVID-19,45,
Lithuania,LT,LTU,2794184,2020-24,TESSy COVID-19,52,
Lithuania,LT,LTU,2794184,2020-25,TESSy COVID-19,28,
Lithuania,LT,LTU,2794184,2020-26,TESSy COVID-19,15,
Lithuania,LT,LTU,2794184,2020-27,TESSy COVID-19,25,
Lithuania,LT,LTU,2794184,2020-28,TESSy COVID-19,33,
Lithuania,LT,LTU,2794184,2020-29,TESSy COVID-19,73,
Lithuania,LT,LTU,2794184,2020-30,TESSy COVID-19,72,
Lithuania,LT,LTU,2794184,2020-31,TESSy COVID-19,100,
Lithuania,LT,LTU,2794184,2020-32,TESSy COVID-19,145,
Lithuania,LT,LTU,2794184,2020-33,TESSy COVID-19,172,
Lithuania,LT,LTU,2794184,2020-34,TESSy COVID-19,236,
Lithuania,LT,LTU,2794184,2020-35,TESSy COVID-19,233,
Lithuania,LT,LTU,2794184,2020-36,TESSy COVID-19,193,
Lithuania,LT,LTU,2794184,2020-37,TESSy COVID-19,286,
Lithuania,LT,LTU,2794184,2020-38,TESSy COVID-19,428,
Lithuania,LT,LTU,2794184,2020-39,TESSy COVID-19,676,
Lithuania,LT,LTU,2794184,2020-40,TESSy COVID-19,793,
Lithuania,LT,LTU,2794184,2020-41,TESSy COVID-19,960,
Lithuania,LT,LTU,2794184,2020-42,TESSy COVID-19,1478,
Lithuania,LT,LTU,2794184,2020-43,TESSy COVID-19,3229,
Lithuania,LT,LTU,2794184,2020-44,TESSy COVID-19,5590,
Lithuania,LT,LTU,2794184,2020-45,TESSy COVID-19,9143,
Lithuania,LT,LTU,2794184,2020-46,TESSy COVID-19,10206,
Lithuania,LT,LTU,2794184,2020-47,TESSy COVID-19,12323,
Lithuania,LT,LTU,2794184,2020-48,TESSy COVID-19,13115,
Lithuania,LT,LTU,2794184,2020-49,TESSy COVID-19,14691,
Lithuania,LT,LTU,2794184,2020-50,TESSy COVID-19,18977,
Lithuania,LT,LTU,2794184,2020-51,TESSy COVID-19,19481,
Lithuania,LT,LTU,2794184,2020-52,TESSy COVID-19,17880,
Lithuania,LT,LTU,2794184,2020-53,TESSy COVID-19,15632,
Lithuania,LT,LTU,2794184,2021-01,TESSy COVID-19,12460,
Lithuania,LT,LTU,2794184,2021-02,TESSy COVID-19,7554,
Lithuania,LT,LTU,2794184,2021-03,TESSy COVID-19,6404,
Lithuania,LT,LTU,2794184,2021-04,TESSy COVID-19,5438,
Lithuania,LT,LTU,2794184,2021-05,TESSy COVID-19,3956,
Lithuania,LT,LTU,2794184,2021-06,TESSy COVID-19,3238,
Lithuania,LT,LTU,2794184,2021-07,TESSy COVID-19,3252,
Lithuania,LT,LTU,2794184,2021-08,TESSy COVID-19,3479,
Lithuania,LT,LTU,2794184,2021-09,TESSy COVID-19,2911,
Lithuania,LT,LTU,2794184,2021-10,TESSy COVID-19,3079,
Lithuania,LT,LTU,2794184,2021-11,TESSy COVID-19,3469,
Lithuania,LT,LTU,2794184,2021-12,TESSy COVID-19,4652,
Lithuania,LT,LTU,2794184,2021-13,TESSy COVID-19,5600,
Lithuania,LT,LTU,2794184,2021-14,TESSy COVID-19,6278,
Lithuania,LT,LTU,2794184,2021-15,TESSy COVID-19,7014,
Lithuania,LT,LTU,2794184,2021-16,TESSy COVID-19,7262,
Lithuania,LT,LTU,2794184,2021-17,TESSy COVID-19,6216,
Lithuania,LT,LTU,2794184,2021-18,TESSy COVID-19,9330,
Lithuania,LT,LTU,2794184,2021-19,TESSy COVID-19,7083,
Lithuania,LT,LTU,2794184,2021-20,TESSy COVID-19,4839,
Lithuania,LT,LTU,2794184,2021-21,TESSy COVID-19,3094,
Lithuania,LT,LTU,2794184,2021-22,TESSy COVID-19,2042,
Lithuania,LT,LTU,2794184,2021-23,TESSy COVID-19,1190,
Lithuania,LT,LTU,2794184,2021-24,TESSy COVID-19,554,
Lithuania,LT,LTU,2794184,2021-25,TESSy COVID-19,256,
Lithuania,LT,LTU,2794184,2021-26,TESSy COVID-19,200,
Lithuania,LT,LTU,2794184,2021-27,TESSy COVID-19,306,
Lithuania,LT,LTU,2794184,2021-28,TESSy COVID-19,556,
Lithuania,LT,LTU,2794184,2021-29,TESSy COVID-19,1210,
Lithuania,LT,LTU,2794184,2021-30,TESSy COVID-19,2108,
Lithuania,LT,LTU,2794184,2021-31,TESSy COVID-19,3089,
Lithuania,LT,LTU,2794184,2021-32,TESSy COVID-19,3606,
Lithuania,LT,LTU,2794184,2021-33,TESSy COVID-19,3981,
Lithuania,LT,LTU,2794184,2021-34,TESSy COVID-19,4041,
Lithuania,LT,LTU,2794184,2021-35,TESSy COVID-19,4770,
Lithuania,LT,LTU,2794184,2021-36,TESSy COVID-19,5883,
Lithuania,LT,LTU,2794184,2021-37,TESSy COVID-19,7697,
Lithuania,LT,LTU,2794184,2021-38,TESSy COVID-19,9166,
Lithuania,LT,LTU,2794184,2021-39,TESSy COVID-19,9282,
Lithuania,LT,LTU,2794184,2021-40,TESSy COVID-19,13222,
Lithuania,LT,LTU,2794184,2021-41,TESSy COVID-19,16179,
Lithuania,LT,LTU,2794184,2021-42,TESSy COVID-19,20616,
Lithuania,LT,LTU,2794184,2021-43,TESSy COVID-19,21024,
Lithuania,LT,LTU,2794184,2021-44,TESSy COVID-19,36188,
Lithuania,LT,LTU,2794184,2021-45,TESSy COVID-19,31638,
Lithuania,LT,LTU,2794184,2021-46,TESSy COVID-19,24735,
Lithuania,LT,LTU,2794184,2021-47,TESSy COVID-19,24266,
Lithuania,LT,LTU,2794184,2021-48,TESSy COVID-19,11101,
Lithuania,LT,LTU,2794184,2021-49,TESSy COVID-19,11396,
Lithuania,LT,LTU,2794184,2021-50,TESSy COVID-19,11216,
Lithuania,LT,LTU,2794184,2021-51,TESSy COVID-19,9364,
Lithuania,LT,LTU,2794184,2021-52,TESSy COVID-19,12256,
Lithuania,LT,LTU,2794184,2022-01,TESSy COVID-19,21782,
Lithuania,LT,LTU,2794184,2022-02,TESSy COVID-19,33551,
Lithuania,LT,LTU,2794184,2022-03,TESSy COVID-19,39047,
Lithuania,LT,LTU,2794184,2022-04,TESSy COVID-19,83101,
Lithuania,LT,LTU,2794184,2022-05,TESSy COVID-19,234377,
Lithuania,LT,LTU,2794184,2022-06,TESSy COVID-19,149432,
Lithuania,LT,LTU,2794184,2022-07,TESSy COVID-19,53142,
Lithuania,LT,LTU,2794184,2022-08,TESSy COVID-19,31546,
Lithuania,LT,LTU,2794184,2022-09,TESSy COVID-19,37019,
Lithuania,LT,LTU,2794184,2022-10,TESSy COVID-19,29003,
Lithuania,LT,LTU,2794184,2022-11,TESSy COVID-19,41523,
Lithuania,LT,LTU,2794184,2022-12,TESSy COVID-19,26376,
Lithuania,LT,LTU,2794184,2022-13,TESSy COVID-19,18485,
Lithuania,LT,LTU,2794184,2022-14,TESSy COVID-19,12277,
Lithuania,LT,LTU,2794184,2022-15,TESSy COVID-19,9170,
Lithuania,LT,LTU,2794184,2022-16,TESSy COVID-19,6018,
Lithuania,LT,LTU,2794184,2022-17,TESSy COVID-19,4316,
Lithuania,LT,LTU,2794184,2022-18,TESSy COVID-19,961,
Lithuania,LT,LTU,2794184,2022-19,TESSy COVID-19,990,
Lithuania,LT,LTU,2794184,2022-20,TESSy COVID-19,886,
Lithuania,LT,LTU,2794184,2022-21,TESSy COVID-19,811,
Lithuania,LT,LTU,2794184,2022-22,TESSy COVID-19,757,
Lithuania,LT,LTU,2794184,2022-23,TESSy COVID-19,936,
Lithuania,LT,LTU,2794184,2022-24,TESSy COVID-19,1090,
Lithuania,LT,LTU,2794184,2022-25,TESSy COVID-19,1396,
Lithuania,LT,LTU,2794184,2022-26,TESSy COVID-19,2261,
Lithuania,LT,LTU,2794184,2022-27,TESSy COVID-19,2538,
Lithuania,LT,LTU,2794184,2022-28,TESSy COVID-19,4125,
Lithuania,LT,LTU,2794184,2022-29,TESSy COVID-19,5712,
Lithuania,LT,LTU,2794184,2022-30,TESSy COVID-19,6924,
Lithuania,LT,LTU,2794184,2022-31,TESSy COVID-19,7685,
Lithuania,LT,LTU,2794184,2022-32,TESSy COVID-19,7849,
Lithuania,LT,LTU,2794184,2022-33,TESSy COVID-19,5747,
Lithuania,LT,LTU,2794184,2022-34,TESSy COVID-19,4976,
Lithuania,LT,LTU,2794184,2022-35,TESSy COVID-19,3913,
Lithuania,LT,LTU,2794184,2022-36,TESSy COVID-19,4291,
Lithuania,LT,LTU,2794184,2022-37,TESSy COVID-19,6682,
Lithuania,LT,LTU,2794184,2022-38,TESSy COVID-19,6384,
Lithuania,LT,LTU,2794184,2022-39,TESSy COVID-19,5191,
Lithuania,LT,LTU,2794184,2022-40,TESSy COVID-19,3905,
Lithuania,LT,LTU,2794184,2022-41,TESSy COVID-19,3208,
Lithuania,LT,LTU,2794184,2022-42,TESSy COVID-19,2454,
Lithuania,LT,LTU,2794184,2022-43,TESSy COVID-19,2098,
Lithuania,LT,LTU,2794184,2022-44,TESSy COVID-19,1192,
Lithuania,LT,LTU,2794184,2022-45,TESSy COVID-19,1183,
Lithuania,LT,LTU,2794184,2022-46,TESSy COVID-19,1105,
Lithuania,LT,LTU,2794184,2022-47,TESSy COVID-19,1285,
Lithuania,LT,LTU,2794184,2022-48,TESSy COVID-19,1888,
